Note: You are using GPU for training
Dataset: Reuters
No. of target classes: 90
No. of train instances 5827
No. of dev instances 1943
No. of test instances 3019
  9085    13      4681   301/365        82% 0.007958      66.5905
  9113    13      4691   311/365        85% 0.034087      66.1375
  9125    13      4701   321/365        88% 0.008885      66.2188
  9132    13      4711   331/365        91% 0.026749      66.7863
  9154    13      4721   341/365        93% 0.008219      66.5993
  9168    13      4731   351/365        96% 0.054319      66.4287
  9177    13      4741   361/365        99% 0.045213      66.3543

  Time Epoch Iteration Progress     Dev/Acc. Dev/Pr.  Dev/Recall   Dev/F1       Dev/Loss
  9355    13      4745    13/30     0.7283   0.9545   0.7028       0.8095       1.6470

  Time Epoch Iteration Progress    (%Epoch)   Loss     Accuracy
  9369    14      4751     6/365         2% 0.053345      53.1250
  9391    14      4761    16/365         4% 0.016921      50.0000
  9403    14      4771    26/365         7% 0.007945      55.7692
  9426    14      4781    36/365        10% 0.002622      60.4167
  9437    14      4791    46/365        13% 0.003197      62.2283
  9450    14      4801    56/365        15% 0.035774      62.2768
  9468    14      4811    66/365        18% 0.000409      63.4470
  9478    14      4821    76/365        21% 0.004762      64.3914
  9486    14      4831    86/365        24% 0.071959      64.6802
  9493    14      4841    96/365        26% 0.024015      65.6250
  9502    14      4851   106/365        29% 0.008463      66.2146
  9521    14      4861   116/365        32% 0.017437      66.4332
  9539    14      4871   126/365        35% 0.033346      66.5675
  9564    14      4881   136/365        37% 0.000114      65.6710
  9577    14      4891   146/365        40% 0.027224      66.0959
  9589    14      4901   156/365        43% 0.014348      65.9054
  9603    14      4911   166/365        45% 0.025627      65.7003
  9615    14      4921   176/365        48% 0.026961      65.7670
  9628    14      4931   186/365        51% 0.017489      65.9274
  9641    14      4941   196/365        54% 0.020466      65.9439
  9651    14      4951   206/365        56% 0.015297      65.6553
  9675    14      4961   216/365        59% 0.016372      65.3067
  9684    14      4971   226/365        62% 0.033130      65.7080
  9712    14      4981   236/365        65% 0.048896      65.2278
  9724    14      4991   246/365        67% 0.051081      65.3455
  9737    14      5001   256/365        70% 0.001446      65.6982
  9750    14      5011   266/365        73% 0.022000      65.7660
  9762    14      5021   276/365        76% 0.031617      65.8967
  9772    14      5031   286/365        78% 0.000357      66.2806
  9787    14      5041   296/365        81% 0.014081      66.0684
  9806    14      5051   306/365        84% 0.002629      66.0659
  9819    14      5061   316/365        87% 0.067442      65.9131
  9832    14      5071   326/365        89% 0.007049      65.9812
  9849    14      5081   336/365        92% 0.028841      65.8960
  9866    14      5091   346/365        95% 0.005021      65.8881
  9876    14      5101   356/365        98% 0.022674      66.0567

  Time Epoch Iteration Progress     Dev/Acc. Dev/Pr.  Dev/Recall   Dev/F1       Dev/Loss
 10068    14      5110    14/30     0.7422   0.9535   0.7216       0.8215       1.6247

  Time Epoch Iteration Progress    (%Epoch)   Loss     Accuracy
 10076    15      5111     1/365         0% 0.040301      75.0000
 10091    15      5121    11/365         3% 0.011464      69.3182
 10106    15      5131    21/365         6% 0.005188      63.9881
 10130    15      5141    31/365         8% 0.077681      64.1129
 10144    15      5151    41/365        11% 0.021006      68.2927
 10164    15      5161    51/365        14% 0.000859      66.9118
 10177    15      5171    61/365        17% 0.054670      67.8279
 10186    15      5181    71/365        19% 0.000189      69.3662
 10197    15      5191    81/365        22% 0.027546      68.9043
 10212    15      5201    91/365        25% 0.033648      68.2692
 10222    15      5211   101/365        28% 0.013893      68.4406
 10230    15      5221   111/365        30% 0.050837      68.4685
 10240    15      5231   121/365        33% 0.029139      69.0599
 10256    15      5241   131/365        36% 0.015619      68.1298
 10274    15      5251   141/365        39% 0.028612      67.4645
 10283    15      5261   151/365        41% 0.022413      67.8394
 10309    15      5271   161/365        44% 0.022591      67.2360
 10326    15      5281   171/365        47% 0.042763      67.1053
 10334    15      5291   181/365        50% 0.012225      67.5414
 10353    15      5301   191/365        52% 0.042355      67.0157
 10371    15      5311   201/365        55% 0.055539      66.5734
 10379    15      5321   211/365        58% 0.005994      66.8839
 10408    15      5331   221/365        61% 0.003182      66.5158
 10417    15      5341   231/365        63% 0.015983      66.6937
 10429    15      5351   241/365        66% 0.011423      66.3122
 10443    15      5361   251/365        69% 0.000895      66.6833
 10462    15      5371   261/365        72% 0.007112      66.5230
 10472    15      5381   271/365        74% 0.000270      66.8358
 10484    15      5391   281/365        77% 0.057612      66.9484
 10504    15      5401   291/365        80% 0.064934      66.6022
 10523    15      5411   301/365        82% 0.048577      66.2375
 10535    15      5421   311/365        85% 0.004135      66.4389
 10562    15      5431   321/365        88% 0.028236      66.1215
 10573    15      5441   331/365        91% 0.006557      66.3142
 10586    15      5451   341/365        93% 0.016057      66.0007
 10600    15      5461   351/365        96% 0.076312      65.9010
 10619    15      5471   361/365        99% 0.039412      65.5908

  Time Epoch Iteration Progress     Dev/Acc. Dev/Pr.  Dev/Recall   Dev/F1       Dev/Loss
 10789    15      5475    15/30     0.7406   0.9461   0.7195       0.8174       1.6617

  Time Epoch Iteration Progress    (%Epoch)   Loss     Accuracy
 10797    16      5481     6/365         2% 0.045728      62.5000
 10807    16      5491    16/365         4% 0.000552      70.7031
 10816    16      5501    26/365         7% 0.013244      72.5962
 10829    16      5511    36/365        10% 0.020005      69.0972
 10840    16      5521    46/365        13% 0.044316      67.7989
 10853    16      5531    56/365        15% 0.021332      66.5179
 10864    16      5541    66/365        18% 0.064681      67.0455
 10893    16      5551    76/365        21% 0.045970      64.8026
 10912    16      5561    86/365        24% 0.012509      65.0436
 10925    16      5571    96/365        26% 0.018156      65.6901
 10943    16      5581   106/365        29% 0.000036      65.3302
 10958    16      5591   116/365        32% 0.008839      65.2478
 10972    16      5601   126/365        35% 0.026687      65.6746
 10987    16      5611   136/365        37% 0.000140      65.2114
 10996    16      5621   146/365        40% 0.012156      65.5394
 11014    16      5631   156/365        43% 0.048987      65.6651
 11031    16      5641   166/365        45% 0.098197      65.5497
 11057    16      5651   176/365        48% 0.000519      65.8026
 11069    16      5661   186/365        51% 0.028851      65.8602
 11085    16      5671   196/365        54% 0.043989      66.1033
 11095    16      5681   206/365        56% 0.025035      66.2015
 11105    16      5691   216/365        59% 0.046682      66.5509
 11127    16      5701   226/365        62% 0.042075      66.2334
 11140    16      5711   236/365        65% 0.050547      65.9163
 11163    16      5721   246/365        67% 0.045765      65.3963
 11175    16      5731   256/365        70% 0.033016      65.4053
 11183    16      5741   266/365        73% 0.021550      65.7425
 11208    16      5751   276/365        76% 0.019432      65.3306
 11218    16      5761   286/365        78% 0.014598      65.7998
 11231    16      5771   296/365        81% 0.007613      65.6461
 11247    16      5781   306/365        84% 0.023402      65.5842
 11261    16      5791   316/365        87% 0.037149      65.3877
 11275    16      5801   326/365        89% 0.050348      65.4333
 11291    16      5811   336/365        92% 0.001026      65.4576
 11301    16      5821   346/365        95% 0.025179      65.6069
 11323    16      5831   356/365        98% 0.047642      65.5816

  Time Epoch Iteration Progress     Dev/Acc. Dev/Pr.  Dev/Recall   Dev/F1       Dev/Loss
 11502    16      5840    16/30     0.7504   0.9467   0.7292       0.8238       1.7335

  Time Epoch Iteration Progress    (%Epoch)   Loss     Accuracy
 11515    17      5841     1/365         0% 0.075982      50.0000
 11530    17      5851    11/365         3% 0.066351      66.4773
 11542    17      5861    21/365         6% 0.000173      66.6667
 11563    17      5871    31/365         8% 0.031220      65.9274
 11580    17      5881    41/365        11% 0.002390      64.9390
 11590    17      5891    51/365        14% 0.016007      65.5637
 11604    17      5901    61/365        17% 0.007866      65.4713
 11620    17      5911    71/365        19% 0.022111      65.9331
 11633    17      5921    81/365        22% 0.043210      65.2778
 11649    17      5931    91/365        25% 0.005535      64.9725
 11660    17      5941   101/365        28% 0.015144      64.6658
 11679    17      5951   111/365        30% 0.003244      65.5405
 11703    17      5961   121/365        33% 0.018409      65.0826
 11721    17      5971   131/365        36% 0.012841      64.5515
 11736    17      5981   141/365        39% 0.017533      64.0071
 11753    17      5991   151/365        41% 0.032535      64.4040
 11769    17      6001   161/365        44% 0.012221      64.4022
 11780    17      6011   171/365        47% 0.006176      65.1316
 11795    17      6021   181/365        50% 0.015425      64.2956
 11804    17      6031   191/365        52% 0.028762      64.6597
 11818    17      6041   201/365        55% 0.050383      64.6766
 11831    17      6051   211/365        58% 0.044253      64.5438
 11847    17      6061   221/365        61% 0.050907      64.6776
 11855    17      6071   231/365        63% 0.026643      64.6104
 11866    17      6081   241/365        66% 0.036493      64.4191
 11877    17      6091   251/365        69% 0.001824      64.6165
 11887    17      6101   261/365        72% 0.000594      65.1102
 11907    17      6111   271/365        74% 0.015359      64.9446
 11923    17      6121   281/365        77% 0.037239      65.0356
 11944    17      6131   291/365        80% 0.008976      65.1847
 11958    17      6141   301/365        82% 0.012685      64.9709
 11980    17      6151   311/365        85% 0.069762      64.8801
 11990    17      6161   321/365        88% 0.004675      64.8253
 12004    17      6171   331/365        91% 0.032696      64.7359
 12018    17      6181   341/365        93% 0.023201      64.8356
 12026    17      6191   351/365        96% 0.000175      65.0723
 12038    17      6201   361/365        99% 0.030032      65.0182

  Time Epoch Iteration Progress     Dev/Acc. Dev/Pr.  Dev/Recall   Dev/F1       Dev/Loss
 12222    17      6205    17/30     0.7319   0.9527   0.7078       0.8122       1.7499

  Time Epoch Iteration Progress    (%Epoch)   Loss     Accuracy
 12229    18      6211     6/365         2% 0.017495      63.5417
 12256    18      6221    16/365         4% 0.017097      64.8438
 12279    18      6231    26/365         7% 0.050347      63.9423
 12291    18      6241    36/365        10% 0.018708      64.5833
 12301    18      6251    46/365        13% 0.067784      64.1304
 12312    18      6261    56/365        15% 0.018903      64.8438
 12323    18      6271    66/365        18% 0.006500      65.5303
 12343    18      6281    76/365        21% 0.077471      64.3092
 12359    18      6291    86/365        24% 0.039044      64.3169
 12371    18      6301    96/365        26% 0.042399      64.3229
 12382    18      6311   106/365        29% 0.032896      65.0943
 12407    18      6321   116/365        32% 0.024369      64.6013
 12420    18      6331   126/365        35% 0.027047      64.8810
 12429    18      6341   136/365        37% 0.031168      65.5790
 12445    18      6351   146/365        40% 0.009049      65.4538
 12460    18      6361   156/365        43% 0.012457      65.1843
 12470    18      6371   166/365        45% 0.035431      65.5120
 12487    18      6381   176/365        48% 0.055356      65.5185
 12502    18      6391   186/365        51% 0.044874      65.6586
 12514    18      6401   196/365        54% 0.001588      66.0395
 12530    18      6411   206/365        56% 0.027597      65.9587
 12540    18      6421   216/365        59% 0.005812      66.0590
 12560    18      6431   226/365        62% 0.028183      66.0951
 12573    18      6441   236/365        65% 0.018407      66.0487
 12587    18      6451   246/365        67% 0.031871      65.9807
 12597    18      6461   256/365        70% 0.008910      66.1377
 12609    18      6471   266/365        73% 0.016662      66.1889
 12631    18      6481   276/365        76% 0.020805      66.1005
 12642    18      6491   286/365        78% 0.009069      66.1713
 12663    18      6501   296/365        81% 0.040004      66.1318
 12673    18      6511   306/365        84% 0.013656      66.1765
 12687    18      6521   316/365        87% 0.031386      66.1195
 12698    18      6531   326/365        89% 0.033192      66.1043
 12710    18      6541   336/365        92% 0.021513      65.9970
 12733    18      6551   346/365        95% 0.059693      66.0330
 12751    18      6561   356/365        98% 0.064951      66.1270

  Time Epoch Iteration Progress     Dev/Acc. Dev/Pr.  Dev/Recall   Dev/F1       Dev/Loss
 12935    18      6570    18/30     0.7473   0.9459   0.7321       0.8254       1.7002

  Time Epoch Iteration Progress    (%Epoch)   Loss     Accuracy
 12944    19      6571     1/365         0% 0.037591      50.0000
 12956    19      6581    11/365         3% 0.029788      71.5909
 12969    19      6591    21/365         6% 0.021848      71.7262
 12981    19      6601    31/365         8% 0.027665      70.5645
 13006    19      6611    41/365        11% 0.069881      67.5305
 13034    19      6621    51/365        14% 0.089237      66.9118
 13041    19      6631    61/365        17% 0.001667      69.4672
 13051    19      6641    71/365        19% 0.039266      69.8944
 13063    19      6651    81/365        22% 0.054734      68.7500
 13079    19      6661    91/365        25% 0.011896      68.2005
 13094    19      6671   101/365        28% 0.039043      67.5124
 13112    19      6681   111/365        30% 0.040071      66.8919
 13125    19      6691   121/365        33% 0.005825      66.4256
 13137    19      6701   131/365        36% 0.040982      67.4141
 13146    19      6711   141/365        39% 0.045217      67.8635
 13157    19      6721   151/365        41% 0.000060      67.7980
 13170    19      6731   161/365        44% 0.048549      67.6630
 13186    19      6741   171/365        47% 0.021677      67.5804
 13205    19      6751   181/365        50% 0.020494      66.8508
 13212    19      6761   191/365        52% 0.003261      67.5393
 13234    19      6771   201/365        55% 0.047085      66.7600
 13248    19      6781   211/365        58% 0.008872      66.6765
 13258    19      6791   221/365        61% 0.025837      67.1663
 13285    19      6801   231/365        63% 0.038165      66.9913
 13300    19      6811   241/365        66% 0.065078      67.1162
 13321    19      6821   251/365        69% 0.000250      67.1066
 13332    19      6831   261/365        72% 0.037320      67.1695
 13348    19      6841   271/365        74% 0.049983      67.1125
 13361    19      6851   281/365        77% 0.000085      67.3043
 13377    19      6861   291/365        80% 0.041708      67.2680
 13390    19      6871   301/365        82% 0.023037      67.2135
 13402    19      6881   311/365        85% 0.000895      67.5040
 13424    19      6891   321/365        88% 0.030239      67.3871
 13440    19      6901   331/365        91% 0.000296      67.1828
 13458    19      6911   341/365        93% 0.027213      67.0088
 13467    19      6921   351/365        96% 0.044228      67.2009
 13484    19      6931   361/365        99% 0.046491      67.3260

  Time Epoch Iteration Progress     Dev/Acc. Dev/Pr.  Dev/Recall   Dev/F1       Dev/Loss
 13656    19      6935    19/30     0.7524   0.9505   0.7317       0.8269       1.7244

  Time Epoch Iteration Progress    (%Epoch)   Loss     Accuracy
 13672    20      6941     6/365         2% 0.044617      77.0833
 13699    20      6951    16/365         4% 0.013465      67.1875
 13711    20      6961    26/365         7% 0.001046      69.9519
 13725    20      6971    36/365        10% 0.023115      68.4028
 13734    20      6981    46/365        13% 0.043818      68.7500
 13746    20      6991    56/365        15% 0.030300      68.5268
 13762    20      7001    66/365        18% 0.002471      67.0455
 13781    20      7011    76/365        21% 0.052391      67.1053
 13796    20      7021    86/365        24% 0.004424      66.7878
 13810    20      7031    96/365        26% 0.001430      67.4479
 13822    20      7041   106/365        29% 0.007107      67.6297
 13844    20      7051   116/365        32% 0.014618      67.0259
 13862    20      7061   126/365        35% 0.022098      66.9643
 13874    20      7071   136/365        37% 0.029071      66.9118
 13889    20      7081   146/365        40% 0.028738      66.3955
 13907    20      7091   156/365        43% 0.050180      66.1458
 13923    20      7101   166/365        45% 0.016637      66.4157
 13930    20      7111   176/365        48% 0.031386      67.2230
 13947    20      7121   186/365        51% 0.038026      66.9355
 13964    20      7131   196/365        54% 0.038682      66.7092
 13972    20      7141   206/365        56% 0.001850      67.5364
 13982    20      7151   216/365        59% 0.016280      67.6215
 14000    20      7161   226/365        62% 0.002383      67.7544
 14015    20      7171   236/365        65% 0.009230      67.8761
 14031    20      7181   246/365        67% 0.015273      67.5051
 14046    20      7191   256/365        70% 0.032841      67.2607
 14057    20      7201   266/365        73% 0.030162      67.1053
 14075    20      7211   276/365        76% 0.004060      67.1649
 14090    20      7221   286/365        78% 0.027626      67.0017
 14110    20      7231   296/365        81% 0.001195      66.9130
 14120    20      7241   306/365        84% 0.026544      66.8505
 14144    20      7251   316/365        87% 0.073100      66.7262
 14163    20      7261   326/365        89% 0.015369      66.6154
 14176    20      7271   336/365        92% 0.050311      66.6232
 14185    20      7281   346/365        95% 0.032399      66.9020
 14199    20      7291   356/365        98% 0.043996      66.9893

  Time Epoch Iteration Progress     Dev/Acc. Dev/Pr.  Dev/Recall   Dev/F1       Dev/Loss
 14379    20      7300    20/30     0.7586   0.9443   0.7375       0.8282       1.6991

  Time Epoch Iteration Progress    (%Epoch)   Loss     Accuracy
 14387    21      7301     1/365         0% 0.017826      75.0000
 14412    21      7311    11/365         3% 0.023526      63.6364
 14423    21      7321    21/365         6% 0.031601      66.6667
 14435    21      7331    31/365         8% 0.020494      65.9274
 14460    21      7341    41/365        11% 0.047658      64.0244
 14468    21      7351    51/365        14% 0.042838      66.2990
 14477    21      7361    61/365        17% 0.022957      67.5205
 14497    21      7371    71/365        19% 0.038406      65.7570
 14508    21      7381    81/365        22% 0.006798      67.0525
 14522    21      7391    91/365        25% 0.050160      66.6896
 14533    21      7401   101/365        28% 0.063389      67.0173
 14553    21      7411   111/365        30% 0.012886      66.5541
 14567    21      7421   121/365        33% 0.097185      66.9938
 14588    21      7431   131/365        36% 0.056356      66.6508
 14598    21      7441   141/365        39% 0.033023      66.7110
 14608    21      7451   151/365        41% 0.031268      66.7219
 14619    21      7461   161/365        44% 0.017293      66.8478
 14633    21      7471   171/365        47% 0.010554      66.6667
 14649    21      7481   181/365        50% 0.079436      66.3329
 14671    21      7491   191/365        52% 0.055681      65.7068
 14684    21      7501   201/365        55% 0.012404      65.7338
 14695    21      7511   211/365        58% 0.006256      65.6694
 14708    21      7521   221/365        61% 0.016050      65.7805
 14723    21      7531   231/365        63% 0.007622      65.8279
 14738    21      7541   241/365        66% 0.049491      65.3527
 14749    21      7551   251/365        69% 0.042273      65.6624
 14764    21      7561   261/365        72% 0.038924      65.8525
 14787    21      7571   271/365        74% 0.014081      65.9133
 14800    21      7581   281/365        77% 0.013281      65.7251
 14818    21      7591   291/365        80% 0.016379      65.9794
 14831    21      7601   301/365        82% 0.011926      65.9053
 14850    21      7611   311/365        85% 0.021236      65.9480
 14869    21      7621   321/365        88% 0.017456      65.8403
 14877    21      7631   331/365        91% 0.008135      66.0610
 14897    21      7641   341/365        93% 0.010288      65.9563
 14911    21      7651   351/365        96% 0.014807      65.8933
 14921    21      7661   361/365        99% 0.004604      66.1808

  Time Epoch Iteration Progress     Dev/Acc. Dev/Pr.  Dev/Recall   Dev/F1       Dev/Loss
 15100    21      7665    21/30     0.7545   0.9507   0.7342       0.8285       1.7741

  Time Epoch Iteration Progress    (%Epoch)   Loss     Accuracy
 15120    22      7671     6/365         2% 0.005595      61.4583
 15138    22      7681    16/365         4% 0.000519      66.0156
 15149    22      7691    26/365         7% 0.004586      66.1058
 15158    22      7701    36/365        10% 0.036853      69.6181
 15185    22      7711    46/365        13% 0.043742      67.9348
 15199    22      7721    56/365        15% 0.030122      67.5223
 15209    22      7731    66/365        18% 0.017769      67.2348
 15226    22      7741    76/365        21% 0.010408      67.6809
 15239    22      7751    86/365        24% 0.000606      67.8052
 15246    22      7761    96/365        26% 0.014609      69.4010
 15259    22      7771   106/365        29% 0.064152      68.5142
 15274    22      7781   116/365        32% 0.041030      67.9418
 15281    22      7791   126/365        35% 0.015704      68.9484
 15296    22      7801   136/365        37% 0.034835      68.1985
 15304    22      7811   146/365        40% 0.012715      68.1079
 15316    22      7821   156/365        43% 0.046439      67.7885
 15327    22      7831   166/365        45% 0.001688      68.0346
 15348    22      7841   176/365        48% 0.022474      68.1818
 15370    22      7851   186/365        51% 0.036478      68.1452
 15384    22      7861   196/365        54% 0.021636      68.1760
 15400    22      7871   206/365        56% 0.042570      68.0825
 15414    22      7881   216/365        59% 0.000043      68.1424
 15426    22      7891   226/365        62% 0.036917      67.9204
 15452    22      7901   236/365        65% 0.000138      67.8496
 15465    22      7911   246/365        67% 0.023636      67.9624
 15482    22      7921   256/365        70% 0.033379      68.0664
 15500    22      7931   266/365        73% 0.030617      67.9041
 15516    22      7941   276/365        76% 0.008587      67.8442
 15527    22      7951   286/365        78% 0.012942      67.9196
 15546    22      7961   296/365        81% 0.038928      67.6520
 15560    22      7971   306/365        84% 0.101931      67.6062
 15581    22      7981   316/365        87% 0.033067      67.5590
 15597    22      7991   326/365        89% 0.059643      67.5380
 15616    22      8001   336/365        92% 0.037173      67.4622
 15635    22      8011   346/365        95% 0.028288      67.2280
 15642    22      8021   356/365        98% 0.018111      67.3940

  Time Epoch Iteration Progress     Dev/Acc. Dev/Pr.  Dev/Recall   Dev/F1       Dev/Loss
 15821    22      8030    22/30     0.7550   0.9438   0.7375       0.8280       1.7361

  Time Epoch Iteration Progress    (%Epoch)   Loss     Accuracy
 15821    23      8031     1/365         0% 0.000205     100.0000
 15830    23      8041    11/365         3% 0.015449      81.2500
 15846    23      8051    21/365         6% 0.024519      71.4286
 15856    23      8061    31/365         8% 0.000585      73.5887
 15873    23      8071    41/365        11% 0.031569      71.1890
 15882    23      8081    51/365        14% 0.000168      71.4461
 15908    23      8091    61/365        17% 0.002545      71.3115
 15925    23      8101    71/365        19% 0.050422      69.2782
 15935    23      8111    81/365        22% 0.036708      68.5957
 15952    23      8121    91/365        25% 0.058285      68.3379
 15973    23      8131   101/365        28% 0.038312      68.1931
 15984    23      8141   111/365        30% 0.028261      68.7500
 15995    23      8151   121/365        33% 0.028345      68.3368
 16007    23      8161   131/365        36% 0.007051      69.2271
 16023    23      8171   141/365        39% 0.049998      68.8387
 16037    23      8181   151/365        41% 0.017443      68.2119
 16053    23      8191   161/365        44% 0.034842      68.2842
 16082    23      8201   171/365        47% 0.002953      67.9459
 16097    23      8211   181/365        50% 0.062809      67.5414
 16104    23      8221   191/365        52% 0.057343      67.4411
 16114    23      8231   201/365        55% 0.011381      67.6617
 16126    23      8241   211/365        58% 0.006057      67.7429
 16137    23      8251   221/365        61% 0.032864      67.7885
 16164    23      8261   231/365        63% 0.041830      67.3160
 16177    23      8271   241/365        66% 0.056883      67.4274
 16193    23      8281   251/365        69% 0.037203      67.3058
 16209    23      8291   261/365        72% 0.053907      67.3372
 16226    23      8301   271/365        74% 0.043473      67.2279
 16245    23      8311   281/365        77% 0.000021      67.2820
 16258    23      8321   291/365        80% 0.024322      67.5687
 16268    23      8331   301/365        82% 0.031758      67.5249
 16281    23      8341   311/365        85% 0.001509      67.4437
 16300    23      8351   321/365        88% 0.052903      67.1534
 16318    23      8361   331/365        91% 0.019859      67.3102
 16332    23      8371   341/365        93% 0.029617      67.4812
 16347    23      8381   351/365        96% 0.019715      67.3568
 16363    23      8391   361/365        99% 0.027247      67.5343

  Time Epoch Iteration Progress     Dev/Acc. Dev/Pr.  Dev/Recall   Dev/F1       Dev/Loss
 16533    23      8395    23/30     0.7540   0.9407   0.7434       0.8305       1.6953

  Time Epoch Iteration Progress    (%Epoch)   Loss     Accuracy
 16545    24      8401     6/365         2% 0.000150      79.1667
 16566    24      8411    16/365         4% 0.040501      65.6250
 16579    24      8421    26/365         7% 0.022375      68.0288
 16590    24      8431    36/365        10% 0.022227      69.9653
 16601    24      8441    46/365        13% 0.031042      69.7011
 16615    24      8451    56/365        15% 0.012550      70.3125
 16634    24      8461    66/365        18% 0.033438      68.5606
 16647    24      8471    76/365        21% 0.039729      68.3388
 16665    24      8481    86/365        24% 0.021992      67.8052
 16686    24      8491    96/365        26% 0.022023      67.4479
 16696    24      8501   106/365        29% 0.028403      67.8066
 16714    24      8511   116/365        32% 0.012967      67.1875
 16733    24      8521   126/365        35% 0.010025      66.7659
 16746    24      8531   136/365        37% 0.049655      66.9577
 16772    24      8541   146/365        40% 0.078579      66.6524
 16783    24      8551   156/365        43% 0.007266      66.9872
 16800    24      8561   166/365        45% 0.073331      67.0557
 16811    24      8571   176/365        48% 0.003709      67.6136
 16824    24      8581   186/365        51% 0.007903      67.4059
 16837    24      8591   196/365        54% 0.007816      67.2194
 16849    24      8601   206/365        56% 0.003035      67.4150
 16856    24      8611   216/365        59% 0.019337      67.5637
 16872    24      8621   226/365        62% 0.039287      67.4502
 16883    24      8631   236/365        65% 0.040724      67.5053
 16894    24      8641   246/365        67% 0.000009      67.8100
 16909    24      8651   256/365        70% 0.000292      67.7979
 16929    24      8661   266/365        73% 0.014948      67.4577
 16936    24      8671   276/365        76% 0.008964      67.7310
 16960    24      8681   286/365        78% 0.039257      67.7010
 16980    24      8691   296/365        81% 0.032398      67.7576
 16994    24      8701   306/365        84% 0.013586      67.8513
 17019    24      8711   316/365        87% 0.019423      67.5435
 17029    24      8721   326/365        89% 0.011576      67.7722
 17036    24      8731   336/365        92% 0.010586      68.1734
 17055    24      8741   346/365        95% 0.007488      68.1358
 17071    24      8751   356/365        98% 0.003843      68.5026

  Time Epoch Iteration Progress     Dev/Acc. Dev/Pr.  Dev/Recall   Dev/F1       Dev/Loss
 17253    24      8760    24/30     0.7581   0.9481   0.7422       0.8326       1.6719

  Time Epoch Iteration Progress    (%Epoch)   Loss     Accuracy
 17262    25      8761     1/365         0% 0.035073      56.2500
 17281    25      8771    11/365         3% 0.050478      63.6364
 17297    25      8781    21/365         6% 0.037480      62.5000
 17325    25      8791    31/365         8% 0.102668      62.2984
 17338    25      8801    41/365        11% 0.008939      65.2439
 17348    25      8811    51/365        14% 0.051211      66.7892
 17361    25      8821    61/365        17% 0.021645      68.0328
 17379    25      8831    71/365        19% 0.000087      68.1338
 17387    25      8841    81/365        22% 0.018361      69.3673
 17400    25      8851    91/365        25% 0.022294      69.9176
 17412    25      8861   101/365        28% 0.018082      69.2450
 17423    25      8871   111/365        30% 0.016625      70.2140
 17436    25      8881   121/365        33% 0.031823      70.5062
 17452    25      8891   131/365        36% 0.001535      70.7061
 17470    25      8901   141/365        39% 0.034851      70.3457
 17485    25      8911   151/365        41% 0.015951      70.8195
 17495    25      8921   161/365        44% 0.031735      70.4969
 17505    25      8931   171/365        47% 0.032468      70.7237
 17516    25      8941   181/365        50% 0.052298      70.4075
 17540    25      8951   191/365        52% 0.014570      69.6335
 17556    25      8961   201/365        55% 0.027057      69.5274
 17576    25      8971   211/365        58% 0.067515      69.4017
 17591    25      8981   221/365        61% 0.018803      69.0328
 17604    25      8991   231/365        63% 0.025665      69.1558
 17613    25      9001   241/365        66% 0.015083      69.1131
 17627    25      9011   251/365        69% 0.008384      68.9990
 17641    25      9021   261/365        72% 0.012824      69.3247
 17656    25      9031   271/365        74% 0.042302      69.1190
 17665    25      9041   281/365        77% 0.011816      69.5952
 17675    25      9051   291/365        80% 0.029108      69.6950
 17702    25      9061   301/365        82% 0.025143      69.4767
 17715    25      9071   311/365        85% 0.008467      69.3730
 17730    25      9081   321/365        88% 0.077513      69.1199
 17743    25      9091   331/365        91% 0.009491      69.0332
 17761    25      9101   341/365        93% 0.017173      68.9516
 17789    25      9111   351/365        96% 0.003314      68.7489
 17797    25      9121   361/365        99% 0.002978      68.7836

  Time Epoch Iteration Progress     Dev/Acc. Dev/Pr.  Dev/Recall   Dev/F1       Dev/Loss
 17973    25      9125    25/30     0.7674   0.9470   0.7476       0.8356       1.6018

  Time Epoch Iteration Progress    (%Epoch)   Loss     Accuracy
 17986    26      9131     6/365         2% 0.016164      70.8333
 17993    26      9141    16/365         4% 0.000651      75.7812
 18011    26      9151    26/365         7% 0.069313      70.6731
 18034    26      9161    36/365        10% 0.052052      66.4931
 18044    26      9171    46/365        13% 0.001801      68.0707
 18068    26      9181    56/365        15% 0.013898      68.1920
 18089    26      9191    66/365        18% 0.032548      67.2348
 18100    26      9201    76/365        21% 0.015152      67.8454
 18117    26      9211    86/365        24% 0.039968      67.8052
 18128    26      9221    96/365        26% 0.016023      68.0339
 18143    26      9231   106/365        29% 0.033331      67.8656
 18157    26      9241   116/365        32% 0.003564      68.3190
 18181    26      9251   126/365        35% 0.008672      67.8075
 18202    26      9261   136/365        37% 0.013990      68.1985
 18217    26      9271   146/365        40% 0.011897      68.5788
 18229    26      9281   156/365        43% 0.033461      68.4295
 18246    26      9291   166/365        45% 0.025144      67.7711
 18259    26      9301   176/365        48% 0.000001      67.7912
 18266    26      9311   186/365        51% 0.081299      67.5403
 18276    26      9321   196/365        54% 0.077502      67.7296
 18297    26      9331   206/365        56% 0.055856      67.9915
 18315    26      9341   216/365        59% 0.012589      67.6794
 18326    26      9351   226/365        62% 0.024192      67.8374
 18339    26      9361   236/365        65% 0.088270      67.7701
 18350    26      9371   246/365        67% 0.024010      67.8100
 18365    26      9381   256/365        70% 0.027506      67.8223
 18379    26      9391   266/365        73% 0.000410      68.1391
