Note: You are using GPU for training
Dataset: Reuters
No. of target classes: 90
No. of train instances 5827
No. of dev instances 1943
No. of test instances 3019
  7606    11      3921   271/365        74% 0.089952      65.2906
  7615    11      3931   281/365        77% 0.037025      65.4582
  7630    11      3941   291/365        80% 0.025635      65.4639
  7644    11      3951   301/365        82% 0.020347      65.4070
  7655    11      3961   311/365        85% 0.028878      65.4140
  7666    11      3971   321/365        88% 0.022628      65.5763
  7684    11      3981   331/365        91% 0.017310      65.4645
  7702    11      3991   341/365        93% 0.037501      65.1210
  7723    11      4001   351/365        96% 0.009438      64.8148
  7732    11      4011   361/365        99% 0.035063      65.0970

  Time Epoch Iteration Progress     Dev/Acc. Dev/Pr.  Dev/Recall   Dev/F1       Dev/Loss
  7910    11      4015    11/30     0.7231   0.9415   0.7074       0.8078       1.5791

  Time Epoch Iteration Progress    (%Epoch)   Loss     Accuracy
  7940    12      4021     6/365         2% 0.012683      52.0833
  7951    12      4031    16/365         4% 0.013330      63.6719
  7965    12      4041    26/365         7% 0.069460      62.2596
  7985    12      4051    36/365        10% 0.023998      60.4167
  8001    12      4061    46/365        13% 0.029781      60.5978
  8013    12      4071    56/365        15% 0.029257      60.9375
  8021    12      4081    66/365        18% 0.021287      64.0152
  8031    12      4091    76/365        21% 0.016258      65.2961
  8046    12      4101    86/365        24% 0.025099      64.3169
  8062    12      4111    96/365        26% 0.049532      64.2578
  8069    12      4121   106/365        29% 0.006176      64.9764
  8091    12      4131   116/365        32% 0.067264      64.1703
  8104    12      4141   126/365        35% 0.006268      64.3849
  8116    12      4151   136/365        37% 0.031061      64.3382
  8131    12      4161   146/365        40% 0.041043      64.9829
  8142    12      4171   156/365        43% 0.020062      64.8638
  8156    12      4181   166/365        45% 0.043699      64.8720
  8184    12      4191   176/365        48% 0.008390      65.0213
  8195    12      4201   186/365        51% 0.030500      65.2554
  8213    12      4211   196/365        54% 0.077007      64.9872
  8226    12      4221   206/365        56% 0.005706      65.4126
  8245    12      4231   216/365        59% 0.037357      65.1042
  8259    12      4241   226/365        62% 0.029791      65.1825
  8270    12      4251   236/365        65% 0.041547      65.5456
  8285    12      4261   246/365        67% 0.004703      65.5234
  8298    12      4271   256/365        70% 0.004277      65.8691
  8310    12      4281   266/365        73% 0.034777      65.8835
  8329    12      4291   276/365        76% 0.003071      65.6703
  8341    12      4301   286/365        78% 0.047054      65.8217
  8352    12      4311   296/365        81% 0.043202      66.0473
  8375    12      4321   306/365        84% 0.052200      65.8905
  8390    12      4331   316/365        87% 0.023377      65.7041
  8407    12      4341   326/365        89% 0.018633      65.5583
  8424    12      4351   336/365        92% 0.032511      65.3179
  8432    12      4361   346/365        95% 0.011650      65.5622
  8454    12      4371   356/365        98% 0.043013      65.3176

  Time Epoch Iteration Progress     Dev/Acc. Dev/Pr.  Dev/Recall   Dev/F1       Dev/Loss
  8633    12      4380    12/30     0.7355   0.9407   0.7242       0.8184       1.5460

  Time Epoch Iteration Progress    (%Epoch)   Loss     Accuracy
  8644    13      4381     1/365         0% 0.035738      56.2500
  8670    13      4391    11/365         3% 0.024337      65.9091
  8681    13      4401    21/365         6% 0.034513      67.2619
  8704    13      4411    31/365         8% 0.030896      64.9194
  8715    13      4421    41/365        11% 0.014957      66.4634
  8726    13      4431    51/365        14% 0.012835      67.7696
  8742    13      4441    61/365        17% 0.034282      67.2131
  8753    13      4451    71/365        19% 0.024630      68.2218
  8767    13      4461    81/365        22% 0.059506      69.2130
  8776    13      4471    91/365        25% 0.043480      69.5055
  8789    13      4481   101/365        28% 0.034159      68.8738
