Note: You are using GPU for training
Dataset: Reuters
No. of target classes: 90
No. of train instances 5827
No. of dev instances 1943
No. of test instances 3019
  6625    10      3381    96/365        26% 0.035242      63.9974
  6637    10      3391   106/365        29% 0.014820      64.0920
  6655    10      3401   116/365        32% 0.000324      64.0625
  6664    10      3411   126/365        35% 0.004842      65.3274
  6686    10      3421   136/365        37% 0.026204      65.0276
  6696    10      3431   146/365        40% 0.046939      65.2825
  6710    10      3441   156/365        43% 0.030084      65.5449
  6726    10      3451   166/365        45% 0.027659      65.8886
  6751    10      3461   176/365        48% 0.021824      65.3409
  6765    10      3471   186/365        51% 0.004493      65.4906
  6778    10      3481   196/365        54% 0.058585      65.0191
  6794    10      3491   206/365        56% 0.028372      64.7755
  6808    10      3501   216/365        59% 0.032091      64.8438
  6822    10      3511   226/365        62% 0.026968      65.1272
  6835    10      3521   236/365        65% 0.003753      65.8104
  6847    10      3531   246/365        67% 0.039682      65.5234
  6862    10      3541   256/365        70% 0.024085      65.5029
  6888    10      3551   266/365        73% 0.025264      65.1551
  6901    10      3561   276/365        76% 0.014296      65.1268
  6924    10      3571   286/365        78% 0.039840      64.7290
  6932    10      3581   296/365        81% 0.013193      65.0338
  6947    10      3591   306/365        84% 0.025623      65.0123
  6960    10      3601   316/365        87% 0.023832      64.8536
  6969    10      3611   326/365        89% 0.001447      64.9540
  6982    10      3621   336/365        92% 0.003970      64.9926
  7015    10      3631   346/365        95% 0.054244      64.5845
  7022    10      3641   356/365        98% 0.039063      64.8953

  Time Epoch Iteration Progress     Dev/Acc. Dev/Pr.  Dev/Recall   Dev/F1       Dev/Loss
  7199    10      3650    10/30     0.7458   0.9409   0.7329       0.8240       1.5070

  Time Epoch Iteration Progress    (%Epoch)   Loss     Accuracy
  7206    11      3651     1/365         0% 0.000037     100.0000
  7222    11      3661    11/365         3% 0.047053      69.8864
  7237    11      3671    21/365         6% 0.016945      66.3690
  7245    11      3681    31/365         8% 0.007564      70.9677
  7259    11      3691    41/365        11% 0.000023      69.8171
  7280    11      3701    51/365        14% 0.017565      69.8529
  7303    11      3711    61/365        17% 0.078954      70.7992
  7314    11      3721    71/365        19% 0.014657      71.2148
  7328    11      3731    81/365        22% 0.006838      70.6019
  7341    11      3741    91/365        25% 0.016087      69.9863
  7356    11      3751   101/365        28% 0.062849      70.1733
  7369    11      3761   111/365        30% 0.000014      70.7207
  7379    11      3771   121/365        33% 0.037806      70.7128
  7402    11      3781   131/365        36% 0.031469      70.0382
  7415    11      3791   141/365        39% 0.009236      70.2128
  7430    11      3801   151/365        41% 0.018650      70.1573
  7445    11      3811   161/365        44% 0.000510      70.3804
  7455    11      3821   171/365        47% 0.012009      70.5775
  7467    11      3831   181/365        50% 0.003219      70.2003
  7481    11      3841   191/365        52% 0.012790      69.8626
  7508    11      3851   201/365        55% 0.052697      68.5945
  7519    11      3861   211/365        58% 0.035006      68.0391
  7535    11      3871   221/365        61% 0.052578      68.0147
  7548    11      3881   231/365        63% 0.015636      68.0736
  7558    11      3891   241/365        66% 0.012708      67.9201
  7573    11      3901   251/365        69% 0.050212      67.7789
  7590    11      3911   261/365        72% 0.041621      67.7203
  7615    11      3921   271/365        74% 0.110284      67.6661
  7625    11      3931   281/365        77% 0.041475      67.8603
  7639    11      3941   291/365        80% 0.018775      67.8050
  7653    11      3951   301/365        82% 0.018464      67.5872
  7664    11      3961   311/365        85% 0.026035      67.6045
  7676    11      3971   321/365        88% 0.016597      67.7181
  7693    11      3981   331/365        91% 0.009416      67.6737
  7711    11      3991   341/365        93% 0.027628      67.3937
  7732    11      4001   351/365        96% 0.019815      67.2365
  7742    11      4011   361/365        99% 0.039370      67.4861

  Time Epoch Iteration Progress     Dev/Acc. Dev/Pr.  Dev/Recall   Dev/F1       Dev/Loss
  7920    11      4015    11/30     0.7385   0.9369   0.7275       0.8190       1.5432

  Time Epoch Iteration Progress    (%Epoch)   Loss     Accuracy
  7942    12      4021     6/365         2% 0.012512      58.3333
  7953    12      4031    16/365         4% 0.026159      65.6250
  7967    12      4041    26/365         7% 0.047510      64.4231
  7987    12      4051    36/365        10% 0.035373      62.6736
  8004    12      4061    46/365        13% 0.019620      61.6848
  8015    12      4071    56/365        15% 0.041225      62.1652
  8023    12      4081    66/365        18% 0.022408      65.1515
  8033    12      4091    76/365        21% 0.017190      65.9539
  8049    12      4101    86/365        24% 0.023986      65.1890
  8064    12      4111    96/365        26% 0.054805      64.3880
  8071    12      4121   106/365        29% 0.002475      65.3302
  8093    12      4131   116/365        32% 0.103394      64.3858
  8106    12      4141   126/365        35% 0.008650      64.6329
  8118    12      4151   136/365        37% 0.040141      64.3842
  8133    12      4161   146/365        40% 0.039598      64.8973
  8145    12      4171   156/365        43% 0.022145      64.9840
  8158    12      4181   166/365        45% 0.025876      65.1732
  8186    12      4191   176/365        48% 0.012862      65.0213
  8197    12      4201   186/365        51% 0.025808      65.1546
  8215    12      4211   196/365        54% 0.071776      65.1467
  8228    12      4221   206/365        56% 0.012072      65.4733
